Gene_name,ID,baseMean,log2FoldChange,lfcSE,pvalue,padj,IR132H_AP_N5_R3,IR132H_AP_N5_R7,IR132H_AP_N5_R8,IR132H_AP_N5_R11,IR132H_AP_N5_R14,Adi_6_IR132H_AP_N6_R2,Adi_7_IR132H_AP_N6_R3,Adi_13_IR132H_AP_N6_R1,Adi_21_IR132H_AP_N6_R5,Adi_24_IR132H_AP_N6_R8,Adi_25_IR132H_AP_N6_R4,Adi_26_IR132H_AP_N6_R3,Adi_27_IR132H_AP_N6_R4,Adi_11_IR132H_AP_N6_R6,Adi_23_IR132H_AP_N6_R8,Adi_4_IR132H_AP_N6_R5,Adi_5_IR132H_AP_N6_R12,Adi_8_IR132H_AP_N6_R8,Adi_12_IR132H_AP_N6_R4,Adi_14_IR132H_AP_N6_R2,Adi_20_IR132H_AP_N6_R4,Adi_1_IWT_AP_R2,Adi_2_IWT_AP_R1,Adi_3_IWT_AP_R2,Adi_19_IWT_AP_R2,Adi10_Iwt_AP-4&5,Adi13_IR132H_AP-8&9-R11,Adi18_IR132H_AP-8&9-401-R1,Adi20_IR132H_AP-14&15-R1,Adi21_IR132H_AP-14&15-R2,Adi22_IR132H_AP-14&15-R3,Adi26_Iwt_AP-4&5-R2,Adi28_Iwt_AP-4&5-R6,IAP10112H,IAP13R3
Kmo,ENSMUSG00000039783,7.3073407917106525,1.2207482806871828,0.6279279627094304,0.007447879314507959,0.017134678572060035,6.766878363763782,1.495193392869699,1.4252036574483882,2.567474333049416,1.5010748814941084,1.339672197439446,0,2.418633788628091,6.534442772294993,6.6494360784845865,5.709147954636268,3.4864717792395625,1.2332831711654162,2.721149407247256,7.009888784163856,15.580758323310997,2.809159333747487,23.134068049785963,50.77653244033479,12.419607926640008,3.2922174351656377,7.008572000351824,0,1.531938530708978,2.935637446186534,3.4398317704928285,14.755055680069777,5.385589764607497,2.9401754634878987,7.109334907198981,23.974525484464415,2.455526238193129,1.2898671958179793,0,24.06057915738325
Slc38a5,ENSMUSG00000031170,171.5777627354856,1.219529993524231,0.3083395526226085,1.3351749840505613e-5,6.308662483532187e-5,342.5081510274283,169.95364898952243,200.95371570022274,186.9121314459975,178.6279108977989,100.47541480795844,263.30392835762143,167.6919426782143,590.7136266154673,83.59291070094909,68.50977545563521,189.4316333386829,192.39217470180495,240.82172254138217,226.31926646014736,222.92469601044965,78.65646134492964,247.8650148191353,214.91462567769608,233.48862902083218,193.14342286305074,24.02938971549197,47.54818846749017,65.87335682048605,83.66566721631622,92.18749144920781,253.02188073601135,140.0253338797949,110.74660912471084,105.85009750718484,76.28258108693223,62.2066647008926,141.88539153997772,212.02915823439676,196.66908180817612
AC122335.2,ENSMUSG00000111740,6.918363444370179,1.2194441827291225,0.4935971282456654,0.002190858981948295,0.005811305359986061,3.643703734334344,3.488784583362631,4.988212801069359,7.702422999148248,1.5010748814941084,4.019016592318338,3.097693274795546,16.930436520396636,0,10.449113837618636,14.843784682054295,24.40530245467694,25.898946594473742,2.721149407247256,4.005650733807918,9.588158968191383,8.427478001242461,7.711356016595321,10.627646324721235,1.2419607926640008,7.681840682053155,4.004898285915328,2.4593890586632847,3.063877061417956,0,4.81576447868996,6.011318980769168,6.731987205759371,5.880350926975797,3.949630503999434,6.538506950308476,4.092543730321882,0,13.251822389649798,8.36889709822026
Gm14057,ENSMUSG00000089662,14.629003828904622,1.2194373025042997,0.3597288193803068,1.203165694009422e-4,4.382414511064283e-4,20.82116419619625,12.958342738204058,12.1142310883113,14.377856265076728,12.008599051952867,10.717377579515569,15.488466373977731,16.124225257520607,26.13777108917997,25.647824874154832,11.418295909272535,6.972943558479125,2.4665663423308324,8.163448221741769,11.015539517971774,17.977798065358844,9.832057668116205,37.455157794891555,41.32973570724925,11.177647133976008,16.46108717582819,4.004898285915328,6.558370823102092,1.531938530708978,5.871274892373068,10.319495311478486,13.115605048950911,12.117576970366867,14.700877317439494,17.37837421759751,17.436018534155938,9.822104952772516,7.739203174907876,12.047111263317998,38.706149079268705
Dbx1,ENSMUSG00000030507,3.4572455640888156,1.2192113213920277,0.906401103326711,0.011867080577865417,0.025846091020248846,5.725820153953969,5.980773571478796,14.964638403208077,1.5404845998296495,5.25376208522938,0,0,0,0,1330.837135136701,13.701955091127042,26.72961697416998,0,4.081724110870884,0,1.1985198710239229,0,17.625956609360735,2.3616991832713854,13.66156871930401,1.0974058117218792,0,0.8197963528877615,0,0,0,0,0,2.9401754634878987,2.3697783023996606,0,0,0,0,0
Sord,ENSMUSG00000027227,811.9394834892955,1.2190609158216938,0.1445092570627974,5.996191642909768e-18,4.976632298386042e-15,678.7699527959978,866.2153722691789,986.9535327830089,1012.6118769546896,878.8793431148005,578.7383892938407,995.3921056343022,617.5578273630392,1037.6695122404449,804.581765496635,771.8768034668233,975.0499409273309,1277.6813653273712,859.883212690133,784.1061311428999,1234.4754671546405,580.0914024188561,1325.25161256631,926.9669294340188,824.6619663288966,830.7361994734626,408.4996251633635,519.7508877308409,355.4097391244828,433.0065233125138,338.47944621649435,1108.8151101800584,978.8309397174125,807.5681939713428,752.0096479614923,855.4546593320257,320.8554284572355,349.5540100666724,1337.2293502282978,1004.2676517864313
Gm2788,ENSMUSG00000085995,3.507434069434279,1.2187840435448785,0.5209700907993046,0.0030837176588159347,0.00787000321599414,4.684761944144157,2.491988988116165,5.700814629793553,6.675433265928481,3.002149762988217,1.339672197439446,1.0325644249318486,5.643478840132212,3.9206656633769956,2.849758319350537,4.567318363709013,5.810786298732604,3.699849513496249,0,4.005650733807918,5.992599355119614,0,1.101622288085046,1.1808495916356927,2.4839215853280017,2.1948116234437585,0,2.4593890586632847,1.531938530708978,1.467818723093267,0.6879663540985658,4.918351893356592,5.385589764607497,7.840467902634396,11.848891511998303,6.538506950308476,2.455526238193129,1.2898671958179793,4.818844505327199,3.1383364118325976
Terf1,ENSMUSG00000025925,449.4686749904802,1.218097237675922,0.17947619370277348,2.0710474465323683e-12,1.5824774917646847e-10,361.24719880400494,537.7712236354683,461.7659850132778,565.8713430040913,474.3396625521383,719.4039700249825,382.048837224784,719.946657748295,394.68034344661754,322.9726095263942,408.77499355195675,539.2409685223856,723.9372214740994,604.0951684088909,323.45629675498935,582.4806573176265,341.3128590503197,696.2252860697489,913.9775839260262,465.7352972490003,418.111614266036,330.4041085880146,303.3246505684718,144.00222188664392,204.0268025099641,188.502781023007,583.6444246783155,455.0823351093335,433.1858516205504,389.4335676943442,464.23399347190184,138.32797808487962,172.8422042396092,503.5692508066923,463.42767681394696
Fam133b,ENSMUSG00000058503,1175.9427388127472,1.2176113275044382,0.3783083728298176,2.209976342608076e-4,7.549236529979247e-4,670.9620162224242,549.2343729808027,527.3253532559037,608.4914169327116,559.9009307973024,1089.1534965182695,2163.222470232223,998.0895434405255,1915.898620836892,1016.4138005683582,1028.7884614254554,768.1859486924502,826.299724680829,753.75838580749,615.8688003229673,1009.1537314021431,720.5493691062305,4396.574551747418,6603.3109164267935,807.2745152316006,699.0475020668371,570.6980057429342,553.3625381992391,620.435104937136,563.6423896678145,450.6179619345606,813.1675130349565,667.8131308113296,827.1693637279288,789.9261007998869,865.2624197574884,540.2157724024884,508.2076751522838,698.7324532724439,4361.241500310033
U2af1l4,ENSMUSG00000109378,21.92389480010663,1.2160264402266725,0.5575287552919229,0.004550315675960069,0.011080690813909642,21.862222406006065,26.41508327403135,17.10244388938066,30.296197129983106,14.26021137419403,12.057049776955013,7.22795097452294,69.33416860733861,3.9206656633769956,38.946697031124,23.978421409472322,53.45923394833996,51.797893188947484,1.360574703623628,7.009888784163856,17.977798065358844,15.45037633561118,22.032445761700917,120.44665834684066,1.2419607926640008,15.36368136410631,8.009796571830655,3.279185411551046,15.319385307089778,4.403456169279801,13.759327081971314,15.301539223776064,8.078384646911244,4.900292439146497,3.949630503999434,6.538506950308476,7.366578714579387,1.2898671958179793,24.094222526635996,79.50452243309248
Gm43868,ENSMUSG00000107455,1.4267953784304825,1.2159537340639628,0.7509080175441305,0.012337545787029268,0.026725982319143863,1.0410582098098127,1.993591190492932,0.7126018287241941,2.567474333049416,2.251612322241163,1.339672197439446,0,4.031056314380152,1.3068885544589985,0.9499194397835123,3.4254887727817604,3.4864717792395625,7.399699026992498,1.360574703623628,0,1.1985198710239229,0,0,2.3616991832713854,1.2419607926640008,2.1948116234437585,0,0.8197963528877615,0,0,0.6879663540985658,1.092967087412576,1.3463974411518742,0,1.5798522015997736,0,0,0,2.4094222526635996,3.1383364118325976
Ccl22,ENSMUSG00000031779,18.356743317295326,1.2159313896100756,0.6190419413738811,0.007252081370278228,0.016740226958974456,10.931111203003033,3.488784583362631,3.5630091436209708,4.1079589328790656,3.752687203735271,14.736394171833906,1.0325644249318486,3.224845051504121,1.3068885544589985,8.549274958051612,3.4254887727817604,6.972943558479125,3.699849513496249,5.442298814494512,10.014126834519795,76.70527174553106,8.427478001242461,63.894092708932654,157.05299568754714,9.935686341312007,13.16886974066255,10.012245714788321,2.4593890586632847,3.063877061417956,2.935637446186534,8.255596249182789,35.52143034090872,8.078384646911244,30.381813122708287,29.227265729595814,32.69253475154238,15.55166617522315,9.029070370725854,0,41.8444854911013
Rbm38,ENSMUSG00000027510,370.7090535248937,1.2156333191005284,0.29390789920569005,6.221447284732095e-6,3.218916910924695e-5,327.93333609009096,368.8143702411924,501.6716874218327,309.1239096991497,339.9934606584156,521.1324848039445,306.6716342047591,324.09692767616417,556.7345241995334,413.21495630582785,253.48616918585026,359.10659326167496,545.111161655114,416.3358593088302,251.35458354644683,427.87159395554045,212.09152969793527,453.86838269103885,464.07388951282724,397.42745365248027,331.4165551400075,225.2755285827372,361.53019162350284,10.723569714962844,228.97972080254968,179.55921841972565,496.2070576853095,401.2264374632585,536.0919928426268,522.9310787295251,678.9149716736969,144.05753930733025,36.11628148290342,512.0022286910149,559.6699934434799
Gm3511,ENSMUSG00000105031,1.761083813323497,1.2153328752587058,0.7478464844403133,0.012294345528000223,0.02663959331233682,3.1231746294294376,1.495193392869699,1.4252036574483882,0,2.251612322241163,4.019016592318338,0,0.8062112628760303,2.613777108917997,1.8998388795670247,0,3.4864717792395625,6.166415855827082,4.081724110870884,2.002825366903959,0,1.4045796668737436,1.101622288085046,0,0,5.487029058609396,1.001224571478832,0.8197963528877615,0,1.467818723093267,0,3.825384805944016,0,0.9800584878292995,3.159704403199547,4.3590046335389845,0,0,3.6141333789953993,1.0461121372775326
Uimc1,ENSMUSG00000025878,385.34916826187595,1.2152704896254345,0.17143286390567278,2.4558529984687493e-13,2.9853497888961784e-11,424.75174960240355,483.9442614921592,447.51394843879393,671.6512855257272,425.55472890357976,484.96133547307943,402.70012572342097,602.2398133683946,411.66989465458454,488.25859204872535,347.11619564188504,511.34919428846916,538.9447457992869,293.88413598270364,241.34045671192706,478.20942853854524,349.74033705156216,510.0511193833762,797.0734743540926,394.94353206715226,375.31278760888273,229.28042686865254,215.60644080948128,171.5771154394055,145.31405358623346,194.6944782098941,395.1076020996462,300.24662937686793,299.8978972757657,277.26406138076027,309.4893289812679,132.59841686242896,128.98671958179793,378.2792936681851,627.6672823665195
Upk1a,ENSMUSG00000006313,4.941830526214987,1.2151880318588266,0.45820123267878315,0.0013344414512524334,0.003736467111469849,4.164232839239251,5.980773571478796,2.8504073148967763,4.621453799488949,3.752687203735271,1.339672197439446,7.22795097452294,11.286957680264424,3.9206656633769956,5.699516638701074,3.4254887727817604,4.648629038986083,16.032681225150412,4.081724110870884,1.0014126834519794,7.191119226143537,4.2137390006212305,8.812978304680367,9.446796733085542,4.967843170656003,1.0974058117218792,2.002449142957664,3.279185411551046,3.063877061417956,0,2.751865416394263,9.290220243006896,2.6927948823037484,5.880350926975797,6.319408806399094,6.538506950308476,0.8185087460643764,2.5797343916359585,3.6141333789953993,8.36889709822026
Mamdc4,ENSMUSG00000026941,39.21717248788017,1.2151173603763716,0.27945485507623297,2.4279404205429953e-6,1.4157193705334396e-5,35.39597913353363,40.86861940510511,24.2284621766226,41.079589328790654,35.27525971511155,50.90754350269895,17.553595223841427,74.17143618459478,27.44465964363897,60.79484414614479,49.098672409871895,67.4051210652982,83.86325563924831,39.456666405085215,26.036729769751467,37.154116001741606,28.091593337474873,44.06489152340183,79.11692263959141,24.839215853280017,41.701420845431414,22.026940572534304,11.477148940428663,32.170709144888534,11.742549784746137,25.45475510164693,53.55538728321623,41.7383206757081,31.361871610537584,27.64741352799604,26.154027801233905,14.733157429158775,11.608804762361812,43.36960054794479,91.01175594314533
Gm22208,ENSMUSG00000084607,3.06436024276951,1.215093203485082,0.5551722797240582,0.004480505396079405,0.010926420955037843,3.643703734334344,1.993591190492932,2.1378054861725824,2.0539794664395328,3.752687203735271,5.358688789757784,4.1302576997273945,1.6124225257520606,3.9206656633769956,0,2.2836591818545067,6.972943558479125,3.699849513496249,2.721149407247256,2.002825366903959,2.3970397420478458,2.809159333747487,7.711356016595321,8.26594714144985,2.4839215853280017,4.389623246887517,2.002449142957664,0,0,1.467818723093267,1.3759327081971315,4.918351893356592,2.6927948823037484,0,4.739556604799321,4.3590046335389845,0.8185087460643764,2.5797343916359585,4.818844505327199,3.1383364118325976
Pard6g,ENSMUSG00000056214,804.2800486666722,1.2141215531108451,0.19714844054188313,1.3275621711306726e-10,4.2080945268745785e-9,904.1590552198222,845.7810625666264,989.8039400979056,859.5904067049445,651.4664985684431,1043.6046418053284,764.097674449568,1081.9355147796327,869.0808887152341,571.8515027496744,769.5931442849688,848.3747996149602,997.7260854728218,827.2294198031659,682.96345011425,1108.6308806971285,539.3585920795175,858.1637624182507,859.6585027107843,1097.8933407149768,776.9633146990905,585.7163743151167,571.3980579627698,105.70375861891947,427.1352484201407,401.7723507935624,1149.2548924143236,1116.1634787149037,936.9359143648104,865.759006476676,1229.2393066579937,428.0800741916688,161.2333994772474,1028.823301887357,1194.6600607709422
Trim30a,ENSMUSG00000030921,511.69483070607,1.213841122105257,0.32094250923374973,2.7267260419304344e-5,1.190235203177795e-4,274.83936738979054,336.4185133956823,327.0842393844051,256.2339384383317,262.688104261469,253.1980453160553,663.9389252311787,585.309376847998,575.0309639619594,524.3555307604988,630.2899341918439,300.9987302743489,297.2212442508653,665.3210300719542,299.42239235214186,622.031813061416,554.8089684151287,1881.5708680492583,1833.8594158102308,432.2023558470723,539.9236593671646,338.41390515984523,94.27658058209258,127.15089804884516,214.301533571617,535.2378234886842,765.0769611888032,325.82818075875355,661.5394792847771,470.0060299759327,557.95259309299,297.937183567433,150.91446191070358,346.95680438355834,906.9792230196208
Ighv1-59,ENSMUSG00000095197,3.8942501351193823,1.2138217087827805,1.031649419265953,0.005975311562337582,0.014095832009595539,0,0,0,0,0,4.019016592318338,0,1.6124225257520606,0,0,0,0,0,0,0,25.168917291502378,5.618318667494974,1.101622288085046,8.26594714144985,0,54.870290586093965,0,0,0,0,0,22.952308835664095,0,0,0.7899261007998868,9.807760425462716,0,0,0,2.092224274555065
Gm13292,ENSMUSG00000082424,0.9962484822094866,1.2135789384290894,0.7722681559817096,0.012959434356149676,0.027889898562067823,0,0.996795595246466,0.7126018287241941,1.0269897332197664,1.5010748814941084,1.339672197439446,1.0325644249318486,0.8062112628760303,2.613777108917997,1.8998388795670247,1.1418295909272533,0,1.2332831711654162,1.360574703623628,3.0042380503559385,5.992599355119614,1.4045796668737436,2.203244576170092,0,3.7258823779920025,0,0,0,0,0,0,0.546483543706288,1.3463974411518742,0.9800584878292995,0,0,0,0,0,0
Clspn,ENSMUSG00000042489,1145.4692624017462,1.2127911913707594,0.3494231090630353,9.043060048282949e-5,3.4120929973682757e-4,977.553659011414,1076.04084506856,1020.445818733046,1410.056903710739,799.3223743956128,1484.3567947629062,1200.87242619574,1287.5193868130204,1474.1702894297505,1073.408966955369,1107.5747031994358,1292.3188728381313,1891.8563845677486,1084.3780387880315,763.0764647904083,1903.2495551859895,775.3279761143065,1518.035512981193,1734.6680501128326,1646.8400110724651,1041.4381153240633,1059.2955966246043,1000.1515505230691,21.447139429925688,591.5309454065866,512.5349338034315,1474.9590844632712,1207.7185047132311,1233.8936361770882,1344.4542235614074,1235.777813608302,437.90217914444133,24.507476720541604,1529.9831304413856,1854.7568193930654
Pnn,ENSMUSG00000020994,2316.9442559803056,1.21259694262153,0.20039097011949547,2.600074436934232e-10,7.143971646412104e-9,2083.67800693434,2303.0962228169597,2283.888861061042,3188.2896267807646,2067.7306492581342,2988.808672487404,3901.0283973925243,2601.64374530095,5586.948570312219,1962.5335625927364,1683.0568170267716,3069.2573229905615,4063.668048990047,2658.562970880569,1127.5906815669289,2334.7167087546018,1653.1902679103962,2653.808091996875,3214.2725884323554,2365.935310024922,1796.4533137887163,1421.7388914999415,1624.8363714235434,841.0342533592288,1093.524948704484,1015.4383386494831,3154.849497816401,1897.0739945829907,2020.8806019040157,2004.042517729313,2805.0194816823364,915.0927780999727,785.5291222531494,3350.301642328735,2575.528081977285
